亚洲,印度尼西亚,Balikpapan,巴厘巴板,BPN,
亚洲,文莱,Bandar Seribegaw,斯里巴加湾,BWN,
亚洲,印度,Bangalore,班加罗尔,BLR,
亚洲,泰国,Bangkok,曼谷,BKK,
亚洲,黎巴嫩,Beirut,贝鲁特,BEY,
亚洲,马来西亚,Bintulu,民都鲁,BTU,
亚洲,吉尔吉斯坦,Bishkek,比什凯克,FRU,
亚洲,吉尔吉斯坦,Bishkek,比什凯克,FRU,
亚洲,菲律宾,Butuan,武端,BXU,
亚洲,菲律宾,Cagayan De Oro,卡加延-德奥罗,CGY,
亚洲,印度,Calcutta,加尔格达,CCU,
亚洲,菲律宾,Cebu,宿务,CEB,
亚洲,韩国,Cheju,济州岛,CJU,
亚洲,印度,Chennai,金奈,MAA,
亚洲,韩国,Cheong Ju City,青州,CJJ,
亚洲,泰国,Chiang Mai,清迈,CNX,
亚洲,泰国,Chiang Rai,清莱,CEI,
亚洲,孟加拉国,Chittagong,吉大港,CGP,
亚洲,印度,Cochin,科钦,COK,
亚洲,斯里兰卡,Colombo,科伦坡,CMB,
亚洲,菲律宾,Cotabato,科塔巴托,CBO,
亚洲,叙利亚,Damascus,大马士革,DAM,
亚洲,沙特阿拉伯,Dammam,达曼,DMM,
亚洲,菲律宾,Davao,达沃,DVO,
亚洲,印度,Delhi,新德里,DEL,
亚洲,孟加拉国,Dhaka,达卡,DAC,
亚洲,菲律宾,Dipolog,第波罗,DPL,
亚洲,卡塔尔,Doha,多哈,DOH,
亚洲,阿联酋,Dubai,迪拜,DXB,
亚洲,菲律宾,Dumaguete,杜马盖地,DGT,
亚洲,塞浦路斯,ERCAN,阿尔江,ECN,
亚洲,日本,Fukuoka,福冈,FUK,
亚洲,日本,Fukushima,福岛,FKS,
亚洲,菲律宾,General Santos,桑托斯将军城,GES,
亚洲,印度,Goa,果阿,GOI,
亚洲,越南,Hanoi,河内,HAN,
亚洲,泰国,Hat Yai,合艾,HDY,
亚洲,日本,Hiroshima,广岛,HIJ,
亚洲,越南,Ho Chi Minh City,胡志明市,SGN,
亚洲,香港地区,Hongkong,香港,HKG,
亚洲,印度,Hyderabad,海得拉巴,HYD,
亚洲,菲律宾,Iloilo,伊洛伊洛,ILO,
亚洲,马来西亚,Ipoh,怡保,IPH,
亚洲,巴基斯坦,Islamabad,伊斯兰堡,ISB,
亚洲,印度尼西亚,Jakarta,雅加达,CGK,
亚洲,沙特阿拉伯,Jeddah,吉达,JED,
亚洲,马来西亚,Johor Bahru,新山,JHB,
亚洲,日本,Kagoshim,鹿儿岛,KOJ,
亚洲,菲律宾,Kalibo,卡里波,KLO,
亚洲,台湾地区,Kaohsiung,高雄,KHH,
亚洲,巴基斯坦,Karachi,卡拉齐,KHI,
亚洲,哈萨克斯坦,Karaganda,卡拉干达,KGF,
亚洲,尼泊尔,Kathmandu,加德满都,KTM,
亚洲,泰国,Khonkean,孔敬,KKC,
亚洲,泰国,Koh Samui,苏梅岛,USM,
亚洲,日本,Komatsu,小松,KMQ,
亚洲,马来西亚,Kota Bharu,哥打巴鲁,KBR,
亚洲,马来西亚,Kota Kinabalu,哥打基纳巴鲁,BKI,
亚洲,印度,Kozhikode,卡利刻特,CCJ,
亚洲,泰国,Krabi,甲米,KBV,
亚洲,马来西亚,Kuala Lumpur,吉隆坡,KUL,
亚洲,马来西亚,Kuala Terengganu,瓜拉丁加奴,TGG,
亚洲,马来西亚,Kuantan,关丹,KUA,
亚洲,马来西亚,Kuching,古晋（沙捞越）,KCH,
亚洲,科威特,Kuwait,科威特,KWI,
亚洲,韩国,Kwangju,光州,KWJ,
亚洲,马来西亚,Labuan,纳闽,LBU,
亚洲,马来西亚,Lahad Datu,拿笃,LDU,
亚洲,巴基斯坦,Lahore,拉合尔,LHE,
亚洲,马来西亚,Langkawi,兰卡威,LGK,
亚洲,菲律宾,Laoag,佬沃,LAO,
亚洲,塞浦路斯,Larnaca,拉纳卡,LCA,
亚洲,菲律宾,Legaspi,黎牙实比,LGP,
亚洲,老挝,Luang Prabang,琅勃拉邦,LPQ,
亚洲,印度,Lucknow,勒克瑙,LKO,
亚洲,澳门地区,Macau,澳门,MFM,
亚洲,马尔代夫,Male,马累,MLE,
亚洲,印度尼西亚,Manado,万鸦老,MDC,
亚洲,菲律宾,Manila,马尼拉,MNL,
亚洲,伊朗,Mashhad,马什哈德,MHD,
亚洲,印度尼西亚,Mataram,马塔兰,AMI,
亚洲,日本,Matsuyama,松山,MYJ,
亚洲,印度尼西亚,Medan,棉兰,MES,
亚洲,马来西亚,Miri,米里,MYY,
亚洲,印度,Mumbai,孟买,BOM,
亚洲,阿曼,Muscat,马斯喀特,MCT,
亚洲,菲律宾,Naga,那牙,WNP,
亚洲,日本,Nagasaki,长崎,NGS,
亚洲,日本,Nagoya,名古屋,NGO,
亚洲,日本,Niigata,新泻,KIJ,
亚洲,日本,Okayama,冈山,OKJ,
亚洲,日本,Okinawa,冲绳,OKA,
亚洲,日本,Osaka,大阪,OSA,
亚洲,印度尼西亚,Padang,巴东,PDG,
亚洲,印度尼西亚,Palembang,巨港,PLM,
亚洲,塞浦路斯,Paphos,帕福斯,PFO,
亚洲,马来西亚,Penang,槟城,PEN,
亚洲,巴基斯坦,Peshawar,白沙瓦,PEW,
亚洲,柬埔寨,Phnom Penh,金边,PNH,
亚洲,泰国,Phuket,普吉,HKT,
亚洲,菲律宾,Puerto Princesa,公主港,PPS,
亚洲,韩国,Pusan,釜山,PUS,
亚洲,沙特阿拉伯,Riyadh,利雅得,RUH,
亚洲,菲律宾,Roxa,罗哈斯,RXS,
亚洲,也门,Sanaa,萨那,SAH,
亚洲,马来西亚,Sandakan,山打根,SDK,
亚洲,日本,Sapporo,扎幌,SPK,
亚洲,韩国,Selou,汉城,SEL,
亚洲,印度尼西亚,Semarang,三宝垄,SRG,
亚洲,日本,Senda,仙台,SDJ,
亚洲,马来西亚,Sibu,锡布,SBW,
亚洲,柬埔寨,Siem Reap,暹粒（吴哥窟）,REP,
亚洲,新加坡,Singapore,新加坡,SIN,
亚洲,印度尼西亚,Solo City,索洛,SOC,
亚洲,印度尼西亚,Surabaya,泗水,SUB,
亚洲,泰国,Surat Thani,素叻,URT,
亚洲,菲律宾,Tacloban,塔克洛班,TAC,
亚洲,韩国,Taegu,大丘,TAE,
亚洲,菲律宾,Tagbilaran,塔比拉兰,TAG,
亚洲,台湾地区,Taipei,台北,TPE,
亚洲,乌兹别克斯坦,Tashkent,塔什干,TAS,
亚洲,马来西亚,Tawau,斗湖,TWU,
亚洲,伊朗,Tehran,德黑兰,THR,
亚洲,伊朗,Imam Khomeini International Airport,德黑兰,IKA,
亚洲,以色列,Telaviv,特拉维夫,TLV,
亚洲,印度,Thiruvananthapura,特里凡得琅,TRV,
亚洲,印度,Tiruchirapally,蒂鲁吉拉伯利,TRZ,
亚洲,日本,Tokyo,东京,TYO,
亚洲,日本,Tokyo,东京,NRT,
亚洲,泰国,Trang,董里,TST,
亚洲,菲律宾,Tuguegarao,土格加劳,TUG,
亚洲,泰国,Udon Thani,乌隆,UTH,
亚洲,印度尼西亚,Ujung Pandang,乌戎潘当,UPG,
亚洲,老挝,Vientiane,万象,VTE,
亚洲,缅甸,Yangon,仰光,RGN,
亚洲,印度尼西亚,Yogyakarta,日惹,JOG,
亚洲,菲律宾,Zamboanga,三宝颜,ZAM,
欧洲,丹麦,Aalborg,奥尔堡,AAL,
欧洲,英国,ABERDEEN,阿伯丁,ABZ,
欧洲,土耳其,Adana,阿达那,ADA,
欧洲,法国,Ajaccio,阿雅克肖,AJA,
欧洲,意大利,Alghero,安齐奥（撒丁岛）,AHO,
欧洲,西班牙,ALICANTE,阿利坎特,ALC,
欧洲,瑞士,Altenrhein,艾尔特瑞恩,ACH,
欧洲,荷兰,AMSTERDAM,阿姆斯特丹,AMS,
欧洲,意大利,ANCONA,安科纳,AOI,
欧洲,法国,Angers,昂热（火车站）,QXG,
欧洲,土耳其,ANKARA,安卡拉,ANK,
欧洲,法国,Annecy,阿讷西,NCY,
欧洲,土耳其,Antalya,安塔利亚,AYT,
欧洲,比利时,ANTWERP,安特卫普,ANR,
欧洲,西班牙,ASTURIAS,阿斯图利亚斯,OVD,
欧洲,希腊,Athens,雅典,ATH,
欧洲,法国,AVIGNON,阿维尼翁,AVN,
欧洲,西班牙,BARCELONA,巴塞罗那,BCN,
欧洲,意大利,Bari,巴里,BRI,
欧洲,瑞士,Basel,巴塞尔,BSL,
欧洲,法国,Bastia,巴斯蒂亚,BIA,
欧洲,英国,Belfast,贝尔法斯特,BFS,
欧洲,英国,Belfast City Apt,贝尔法斯特（城市机场）,BHD,
欧洲,南斯拉夫,Belgrade,贝尔格莱德,BEG,
欧洲,挪威,Bergen,卑尔根,BGO,
欧洲,德国,Berlin,柏林,BER,
欧洲,瑞士,BERNE,伯尔尼,BRN,
欧洲,法国,Biarritz,比亚丽兹,BIQ,
欧洲,西班牙,BILBAO,毕尔巴鄂,BIO,
欧洲,丹麦,Billund,比伦,BLL,
欧洲,英国,BIRMINGHAM,伯明翰,BHX,
欧洲,土耳其,Bodrum Milas,博德鲁姆,BJV,
欧洲,意大利,BOLOGNA,博罗尼亚,BLQ,
欧洲,法国,Bordeauxtz,波尔多,BOD,
欧洲,德国,Bremen,不来梅,BRE,
欧洲,法国,Brest,布雷斯特,BES,
欧洲,意大利,Brindisi,布林迪西,BDS,
欧洲,英国,Bristol,布里斯托,BRS,
欧洲,比利时,BRUSSELS,布鲁塞尔,BRU,
欧洲,比利时,Brussels,布鲁塞尔（火车站）,ZYR,
欧洲,罗马尼亚,BUCHAREST,布加勒斯特,BUH,
欧洲,匈牙利,BUDAPEST,布达佩斯,BUD,
欧洲,法国,Caen,卡昂,CFR,
欧洲,意大利,CAGLIARI,卡利亚里,CAG,
欧洲,法国,Calvi,卡尔维,CLY,
欧洲,英国,CARDIFF,加的夫,CWL,
欧洲,意大利,CATANIA,卡塔尼亚,CTA,
欧洲,摩尔多瓦,CHISINAU,基辛那乌,KIV,
欧洲,德国,COLOGNE,科隆,CGN,
欧洲,丹麦,Copenhagen,哥本哈根,CPH,
欧洲,爱尔兰,CORK,科克,ORK,
欧洲,意大利,Crotone,克罗托內,CRV,
欧洲,土耳其,Dalaman,达拉曼,DLM,
欧洲,土耳其,Denizli,代尼兹利,DNZ,
欧洲,土耳其,Diyarbakir,迪亚巴克尔,DIY,
欧洲,德国,Dresden,德累斯顿,DRS,
欧洲,爱尔兰,DUBLIN,都柏林,DUB,
欧洲,克罗地亚,Dubrovnik,杜勃罗夫尼克,DBV,
欧洲,德国,Dusseldorf,杜塞尔多夫,DUS,
欧洲,英国,EDINBURGH,爱丁堡,EDI,
欧洲,土耳其,Edremit/Korfez,埃德米特,EDO,
欧洲,荷兰,EINDHOVEN,埃因霍温,EIN,
欧洲,土耳其,Erzurum,俄祖汝穆,ERZ,
欧洲,葡萄牙,Faro,法鲁,FAO,
欧洲,意大利,FLORENCE,佛罗伦萨,FLR,
欧洲,德国,FRANKFURT,法兰克福,FRA,
欧洲,德国,Friedrichshafen,弗里的希哈芬,FDH,
欧洲,西班牙,FUERTEVENTURA,福特弯图拉岛,FUE,
欧洲,葡萄牙,Funchal,丰沙尔,FNC,
欧洲,土耳其,Gaziantep,加济安泰普,GZT,
欧洲,波兰,GDANSK,格但斯克,GDN,
欧洲,瑞士,GENEVA,日内瓦,GVA,
欧洲,意大利,GENOA,热那亚,GOA,
欧洲,英国,GLASGOW,格拉斯哥,GLA,
欧洲,瑞典,GOTHENBURG,歌德堡,GOT,
欧洲,奥地利,GRAZ,格拉茨,GRZ,
欧洲,法国,Grenoble,格勒诺布尔,GNB,
欧洲,德国,Hamburg,汉堡,HAM,
欧洲,德国,HANOVER,汉诺威,HAJ,
欧洲,芬兰,Helsinki,赫尔辛基,HEL,
欧洲,英国,HUMBERSIDE,亨伯赛,HUY,
欧洲,西班牙,IBIZA,伊比萨岛,IBZ,
欧洲,奥地利,INNSBRUCK,因斯布卢克,INN,
欧洲,土耳其,ISTANBUL,伊斯坦布尔,IST,
欧洲,土耳其,IZMIR,伊兹密尔,IZM,
欧洲,土耳其,Izmir Adnan Mende,伊兹米尔,ADB,
欧洲,芬兰,Joensuu,约恩苏,EUS,
欧洲,波兰,KATOWICE,卡托维兹,KTW,
欧洲,土耳其,Kayseri,开赛利,ASR,
欧洲,俄罗斯,KAZAN,喀山,KZN,
欧洲,俄罗斯,Khabarovsk,哈巴罗夫斯克,KHV,
欧洲,乌克兰,KIEV,基辅,IEV,
欧洲,奥地利,KLAGENFURT,克拉根福,KLU,
欧洲,土耳其,Konya,科尼亚,KYA,
欧洲,斯洛伐克,KOSICE,科西策,KSC,
欧洲,波兰,Krakow,克拉科夫,KRK,
欧洲,俄罗斯,KRASNOYARSK,,KJA,
欧洲,芬兰,Kuopio,库奥皮奥,KUO,
欧洲,西班牙,LA CORUNA,拉科鲁尼亚,LCG,
欧洲,意大利,Lamezia Terme,拉默齐亚,SUF,
欧洲,法国,Lannion,拉尼翁,LAI,
欧洲,西班牙,LANZAROTE,兰萨罗特,ACE,
欧洲,西班牙,LAS PALMAS,拉斯帕尔马斯,LPA,
欧洲,法国,Le Havre,勒阿弗尔,LEH,
欧洲,法国,Le Mans,勒芒（火车站）,ZLN,
欧洲,英国,LEEDS BRADFORD,利兹,LBA,
欧洲,德国,Leipzig-Halle,莱比锡-哈勒,LEJ,
欧洲,西班牙,LEON,雷翁,LEN,
欧洲,法国,LILLE,里尔,LIL,
欧洲,法国,Lille,里尔（火车站）,XDB,
欧洲,奥地利,LINZ,林茨,LNZ,
欧洲,葡萄牙,LISBON,里斯本,LIS,
欧洲,斯洛文尼亚,LJUBLJANA,卢布尔雅那,LJU,
欧洲,英国,London,伦敦,LON,
欧洲,英国,London,伦敦（希斯罗）,LHR,
欧洲,英国,London City Airport,伦敦（城市机场）,LCY,
欧洲,法国,Lorient,罗里昂,LRT,
欧洲,卢森堡,LUXEMBOURG,卢森堡,LUX,
欧洲,法国,Lyon,里昂（火车站）,XYD,
欧洲,法国,LYON,里昂,LYS,
欧洲,荷兰,Maastricht,马斯垂克,MST,
欧洲,西班牙,MADRID,马德里,MAD,
欧洲,西班牙,MALAGA,马拉加,AGP,
欧洲,土耳其,Malatya,马拉提亚,MLX,
欧洲,马耳他,MALTA,马耳他,MLA,
欧洲,英国,MANCHESTER,曼彻斯特,MAN,
欧洲,法国,Marseille,马赛,MRS,
欧洲,西班牙,MENORCA,梅诺卡岛,MAH,
欧洲,法国,Metz-Nancy,南锡-梅兹,ETZ,
欧洲,意大利,MILAN,米兰,MIL,
欧洲,意大利,Milan Linate,米兰（林内特）,LIN,
欧洲,意大利,Milan Malpensa,米兰（马尔朋萨）,MXP,
欧洲,白俄罗斯,MINSK,明斯克,MSQ,
欧洲,法国,Montpellier,蒙彼利埃,MPL,
欧洲,俄罗斯,MOSCOW,莫斯科,MOW,
欧洲,德国,MUNICH,慕尼黑,MUC,
欧洲,德国,Munich Augsburg,奥格斯堡,AGB,
欧洲,德国,Munster,明斯特,FMO,
欧洲,法国,Nantes,南特,NTE,
欧洲,意大利,NAPLES,那不勒斯,NAP,
欧洲,英国,NEWCASTLE,纽卡斯尔,NCL,
欧洲,法国,Nice,尼斯,NCE,
欧洲,俄罗斯,NIZHNIY NOVGOROD,下诺夫格罗德,GOJ,
欧洲,英国,Norwich,诺里奇,NWI,
欧洲,德国,Nuremberg,纽伦堡,NUE,
欧洲,乌克兰,Odessa,敖德萨,ODS,
欧洲,挪威,OSLO,奥斯陆,OSL,
欧洲,芬兰,Oulu,奥卢,OUL,
欧洲,意大利,Palermo,巴勒莫,PMO,
欧洲,西班牙,PALMA MALLORCA,帕尔马（马略卡岛）,PMI,
欧洲,法国,PARIS,巴黎,PAR（CDG)(ORY)(LBG),
欧洲,意大利,Parma,帕尔马,PMF,
欧洲,法国,Pau,波城,PUF,
欧洲,俄罗斯,PERM,彼尔姆,PEE,
欧洲,法国,Perpignan,佩皮尼昂,PGF,
欧洲,意大利,Perugia,佩鲁贾,PEG,
欧洲,意大利,Pescara,佩斯卡拉,PSR,
欧洲,亚速尔群岛（葡萄牙属地）,Pico Island,皮克岛,PIX,
欧洲,意大利,Pisa,比萨,PSA,
欧洲,塞黑,Podgorica,波德戈里察,TGD,
欧洲,法国,Poitiers,波亚提尔（火车站）,XOP,
欧洲,葡萄牙,PORTO,波尔图,OPO,
欧洲,波兰,POZNAN,波兹南,POZ,
欧洲,捷克,Prague,布拉格,PRG,
欧洲,塞黑,Pristina,普里什蒂纳,PRN,
欧洲,意大利,Reggio Calabria,雷焦卡拉布里亚,REG,
欧洲,法国,Rennes,雷恩,RNS,
欧洲,冰岛,Reykjavik,雷克雅未克,REK,
欧洲,拉脱维亚,RIGA,里加,RIX,
欧洲,意大利,RIMINI,里米尼,RMI,
欧洲,法国,Rodez,罗德兹,RDZ,
欧洲,意大利,ROME,罗马,ROM,
欧洲,荷兰,ROTTERDAM,鹿特丹,RTM,
欧洲,芬兰,Rovaniemi,罗瓦涅米,RVN,
欧洲,奥地利,SALZBURG,萨尔斯堡,SZG,
欧洲,俄罗斯,Samara,萨马拉,KUF,
欧洲,土耳其,Samsun Carsamba,萨姆松,SZF,
欧洲,挪威,SANDEFJORD,散纳菲尤尔,TRF,
欧洲,土耳其,Sanliurfa,萨利乌尔法,SFQ,
欧洲,西班牙,SANTIAGO DE COMPO,圣地亚哥,SCQ,
欧洲,波黑,SARAJEVO,萨拉热窝,SJJ,
欧洲,西班牙,SEVILLE,塞维利亚,SVQ,
欧洲,爱尔兰,SHANNON,香农,SNN,
欧洲,乌克兰,Simferopol,辛菲罗波尔,SIP,
欧洲,马其顿,SKOPJE,斯科普里,SKP,
欧洲,保加利亚,Sofia,索非亚,SOF,
欧洲,英国,SOUTHAMPTON,南安普顿,SOU,
欧洲,克罗地亚,Split,斯普利特,SPU,
欧洲,俄罗斯,ST PETERSBURG,圣彼得堡,LED,
欧洲,挪威,STAVANGER,斯塔凡格,SVG,
欧洲,瑞典,STOCKHOLM,斯德哥尔摩,STO,
欧洲,法国,Strasbourg,斯特拉斯堡,SXB,
欧洲,德国,STUTTGART,斯图加特,STR,
欧洲,爱沙尼亚,Tallinn,塔林,TLL,
欧洲,芬兰,Tampere,坦佩雷,TMP,
欧洲,格鲁吉亚,TBILISI,第比利斯,TBS,
欧洲,英国,TEESSIDE,泰斯,MME,
欧洲,西班牙,TENERIFE,特内里费,TCI,
欧洲,希腊,THESSALONIKI,塞萨洛尼基,SKG,
欧洲,塞黑,Timisoara,蒂米什瓦拉,TSR,
欧洲,阿尔巴尼亚,TIRANA,地拉那,TIA,
欧洲,法国,Toulouse,图卢兹,TLS,
欧洲,法国,Tours,图尔,TUF,
欧洲,土耳其,Trabzon,特拉布宗,TZX,
欧洲,意大利,TRIESTE,的里雅斯特,TRS,
欧洲,挪威,TRONDHEIM,特隆赫姆,TRD,
欧洲,意大利,TURIN,都灵,TRN,
欧洲,芬兰,Turku,图尔库,TKU,
欧洲,芬兰,Vaasa,瓦萨,VAA,
欧洲,西班牙,Valencia,巴伦西亚,VLC,
欧洲,西班牙,Valladolid,巴利亚多利德,VLL,
欧洲,土耳其,Van,凡城,VAN,
欧洲,保加利亚,Varna,瓦尔纳,VAR,
欧洲,意大利,VENICE,威尼斯,VCE,
欧洲,意大利,Verona,维罗纳,VRN,
欧洲,奥地利,Vienna,维也纳,VIE,
欧洲,西班牙,vigo,维哥,VGO,
欧洲,立陶宛,VILNIUS,维尔纽斯,VNO,
欧洲,俄罗斯,Vladivostok,符拉迪沃斯托克(海参崴),VVO,
欧洲,波兰,WARSAW,华沙,WAW,
欧洲,波兰,WROCLAW,弗罗茨瓦夫,WRO,
欧洲,亚美尼亚,YEREVAN,埃里温,EVN,
欧洲,克罗地亚,YEREVAN,萨格勒布,ZAG,
欧洲,瑞士,Zurich,苏黎世,ZRH,
南美洲,阿鲁巴,Aruba,阿鲁巴,AUA,
南美洲,哥伦比亚,Bogota,波哥达,BOG,
南美洲,荷属安的列斯,Bonaire,博内尔,BON,
南美洲,阿根廷,Buenos Aires,布宜诺斯艾利斯,BUE,
南美洲,委内瑞拉,Caracas,加拉加斯,CCS,
南美洲,法属圭亚那,Cayenne,卡宴,CAY,
南美洲,荷属安的列斯,Curacao,库腊索岛,CUR,
南美洲,马提尼克岛,Fort de France,法兰西堡,FDF,
南美洲,厄瓜多尔,Guayaquil,瓜亚基尔,GYE,
南美洲,古巴,Havana,哈瓦那,HAV,
南美洲,秘鲁,Lima,利马,LIM,
南美洲,墨西哥,Mexico City,墨西哥城,MEX,
南美洲,乌拉圭,Montevideo,蒙得维的亚,MVD,
南美洲,苏里南,Paramaribo,帕拉马里博,PBM,
南美洲,瓜德罗普岛,Pointe a Pitre,皮特瓜角,PTP,
南美洲,海地,Port au Prince,太子港,PAP,
南美洲,多米尼加共和国,Punta Cana,蓬特卡那,PUJ,
南美洲,厄瓜多尔,Quito,基多,UIO,
南美洲,巴西,Rio De Janeiro,里约热内卢,RIO,
南美洲,荷属安的列斯,Saint Maarten,圣马丁,SXM,
南美洲,智利,Santiago,圣地亚哥,SCL,
南美洲,阿根廷,Buenos Aires,布宜诺斯艾利斯,EZE,
南美洲,多米尼加共和国,Santo Domingo,圣多明戈,SDQ,
南美洲,巴西,Sao Paulo,圣保罗,SAO,
非洲,科特迪瓦,Abidjan,阿比让,ABJ,
非洲,尼日利亚,Abuja,阿布贾,ABV,
非洲,加纳,Accra,阿克拉,ACC,
非洲,埃塞俄比亚,Addis Ababa,亚的斯亚贝巴,ADD,
非洲,埃及,ALEXANDRIA,亚历山大（埃及）,ALY,
